DataObito,TipificacaoJuridico,Municipio,Bairro,Rua/Logradouro,RISP,IdadeEnvolvido,Genero,CorEnvolvido,Latitude,Longitude
10/4/2022,Homicídio Doloso,SERRA,BAIRRO DAS LARANJEIRAS,RUA NOVE,RISP 01,15,1 - Masculino,NEGRA,,
10/4/2022,Homicídio Doloso,VITORIA,DA PENHA,BECO JOAQUIM F. NETO,RISP 01,34,2 - Feminino,PARDA,,
10/4/2022,Homicídio Doloso,MANTENOPOLIS,BELA VISTA,RUA NÃO CADASTRADA,RISP 04,24,1 - Masculino,PARDA,,
10/5/2022,Homicídio Doloso,AGUIA BRANCA,CENTRO,NI,RISP 04,49,1 - Masculino,PARDA,,
10/5/2022,Homicídio Doloso,SAO MATEUS,ZONA RURAL ,ROD ES 381,RISP 02,,1 - Masculino,NEGRA,,
10/6/2022,Homicídio Doloso,SERRA,NOVO HORIZONTE,RUA SABIA,RISP 01,22,1 - Masculino,PARDA,,
10/6/2022,Homicídio Doloso,SAO MATEUS,PAULISTA,ROD BR 101,RISP 02,32,1 - Masculino,PARDA,,
10/6/2022,Homicídio Doloso,SERRA,PLANALTO SERRANO,AV PLANALTO,RISP 01,23,1 - Masculino,NEGRA,,
10/6/2022,Homicídio Doloso,SERRA,CIDADE POMAR,RUA PERA,RISP 01,24,1 - Masculino,PARDA,,
10/7/2022,Homicídio Doloso,ARACRUZ,DE CARLI,RUA 7 DE SETEMBRO,RISP 02,49,1 - Masculino,PARDA,,
10/7/2022,Homicídio Doloso,ITAPEMIRIM,ITAIPAVA ,RUA NÃO CADASTRADA,RISP 03,22,1 - Masculino,BRANCA,,
10/7/2022,Homicídio Doloso,VITORIA,SANTA MARTHA,RUA OSWALDO ARANHA,RISP 01,17,1 - Masculino,PARDA,,
10/8/2022,Homicídio Doloso,SERRA,BAIRRO DAS LARANJEIRAS,RUA TODOS OS SANTOS II,RISP 01,20,1 - Masculino,BRANCA,,
10/9/2022,Homicídio Doloso,DOMINGOS MARTINS,PONTO ALTO ,RUA CATARINA HOLLUNDER,RISP 05,39,1 - Masculino,BRANCA,,
10/9/2022,Homicídio Doloso,VIANA,AREINHA,RUA RIO BRANCO,RISP 01,31,2 - Feminino,PARDA,,
10/9/2022,Homicídio Doloso,VIANA,SOTECO,RUA NÃO CADASTRADA,RISP 01,50,1 - Masculino,PARDA,,
10/9/2022,Homicídio Doloso,ITAPEMIRIM,ITAOCA,RUA ARGENTINO FELICIANO,RISP 03,40,1 - Masculino,PARDA,,
10/11/2022,Homicídio Doloso,ITAPEMIRIM,JOACIMA,RUA JOACIMA,RISP 03,48,1 - Masculino,PARDA,,
10/11/2022,Homicídio Doloso,GUARAPARI,VALLE DO SOL,RUA DEJAIR GUIMARÃES,RISP 01,33,1 - Masculino,BRANCA,,
10/11/2022,Homicídio Doloso,CARIACICA,SANTO ANTONIO,RUA NÃO CADASTRADA,RISP 01,27,1 - Masculino,BRANCA,,
10/11/2022,Homicídio Doloso,GUARAPARI,CENTRO,AV PEDRO RAMOS,RISP 01,42,1 - Masculino,PARDA,,
10/12/2022,Homicídio Doloso,COLATINA,HONORIO FRAGA,RUA DIONISIO ALVES SOUZA,RISP 04,28,1 - Masculino,Não Informado,,
10/12/2022,Homicídio Doloso,SANTA LEOPOLDINA,MANGARAI,RUA NÃO CADASTRADA,RISP 05,34,1 - Masculino,BRANCA,,
10/12/2022,Homicídio Doloso,VILA VELHA,RESIDENCIA COQUEIRAL,RUA SANTA CATARINA,RISP 01,30,1 - Masculino,BRANCA,,
10/13/2022,Homicídio Doloso,PEDRO CANARIO,EXPLANADA,AV ALBERTO REIS CASTRO,RISP 02,,1 - Masculino,PARDA,,
10/13/2022,Homicídio Doloso,LINHARES,LINHARES V,RUA MARIA MEIRELES DE ALMEIDA,RISP 02,24,1 - Masculino,PARDA,,
10/13/2022,Homicídio Doloso,SAO MATEUS,ELDORADO,RUA DAS HORTENCIAS,RISP 02,45,1 - Masculino,NEGRA,,
10/13/2022,Homicídio Doloso,CACHOEIRO DE ITAPEMIRIM,SAO VICENTE,ROD FEUD NEMER,RISP 03,30,1 - Masculino,PARDA,,
10/14/2022,Homicídio Doloso,VITORIA,JESUS DE NAZARETH ,RUA EUGENIO JOSE XAVIER,RISP 01,35,1 - Masculino,PARDA,,
10/14/2022,Homicídio Doloso,SERRA,MANGUINHOS,AV A,RISP 01,36,1 - Masculino,PARDA,,
10/14/2022,Homicídio Doloso,CARIACICA,VILA CAPIXABA,RUA PADRE ANCHIETA,RISP 01,65,1 - Masculino,PARDA,,
10/14/2022,Homicídio Doloso,VIANA,MORADA DE BETHANIA,AV DOMINGOS MARTINS,RISP 01,58,1 - Masculino,PARDA,,
10/14/2022,Homicídio Doloso,GOVERNADOR LINDENBERG,ZONA RURAL,RUA NÃO CADASTRADA,RISP 04,22,1 - Masculino,PARDA,,
10/15/2022,Homicídio Doloso,SAO MATEUS,GURIRI,AV FRANCISCO PEREIRA DE CARVALHO,RISP 02,25,1 - Masculino,PARDA,,
10/15/2022,Homicídio Doloso,VILA VELHA,DOM JOAO BATISTA,RUA BEIRA MAR,RISP 01,,1 - Masculino,Não Informado,,
10/15/2022,Homicídio Doloso,MUNIZ FREIRE,ZONA RURAL,AV JOÃO IVO,RISP 05,38,1 - Masculino,NEGRA,,
10/16/2022,Homicídio Doloso,CARIACICA,SANTA BARBARA,RUA MANOEL FREIRE CORREIA,RISP 01,30,1 - Masculino,BRANCA,,
10/16/2022,Homicídio Doloso,CARIACICA,SANTA BARBARA,RUA MANOEL FREIRE CORREIA,RISP 01,30,1 - Masculino,BRANCA,,
10/17/2022,Homicídio Doloso,VILA VELHA,DIVINO ESPIRITO SANTO,AV CAPIXABA,RISP 01,26,1 - Masculino,PARDA,,
10/17/2022,Homicídio Doloso,MONTANHA,ZONA RURAL,RUA NÃO CADASTRADA,RISP 04,36,1 - Masculino,NEGRA,,
10/17/2022,Homicídio Doloso,VILA VELHA,COBILANDIA,RUA NÃO CADASTRADA,RISP 01,28,1 - Masculino,PARDA,,
10/18/2022,Homicídio Doloso,VILA VELHA,JARDIM GUADALAJARA,RUA TUIUTI,RISP 01,20,1 - Masculino,NEGRA,,
10/18/2022,Homicídio Doloso,SERRA,ZONA RURAL ,ROD DO CONTORNO,RISP 01,,1 - Masculino,Não Informado,,
10/19/2022,Homicídio Doloso,BOM JESUS DO NORTE,LOTEAMENTO GRANDE VITORIA,RUA NÃO CADASTRADA,RISP 03,49,1 - Masculino,PARDA,,
10/19/2022,Homicídio Doloso,VILA VELHA,SANTA RITA,RUA IDALECI CARONE,RISP 01,22,1 - Masculino,PARDA,,
10/19/2022,Homicídio Doloso,SERRA,NOVO HORIZONTE,RUA PASSARO PRETO,RISP 01,34,1 - Masculino,NEGRA,,
10/20/2022,Homicídio Doloso,GUARAPARI,SAO GABRIEL,RUA NÃO CADASTRADA,RISP 01,33,1 - Masculino,PARDA,,
10/20/2022,Homicídio Doloso,VILA VELHA,ALECRIM,RUA NÃO CADASTRADA,RISP 01,32,1 - Masculino,PARDA,,
10/20/2022,Homicídio Doloso,VILA VELHA,GLORIA,RUA MARAJO,RISP 01,22,1 - Masculino,PARDA,,
10/20/2022,Homicídio Doloso,VILA VELHA,IBES,RUA CRISTO REIS,RISP 01,19,1 - Masculino,PARDA,,
10/20/2022,Homicídio Doloso,CARIACICA,NOVA ESPERANCA ,RUA NATANAEL DE SOUZA,RISP 01,29,1 - Masculino,PARDA,,
10/21/2022,Homicídio Doloso,SAO MATEUS,GURIRI,RUA 10,RISP 02,23,1 - Masculino,PARDA,,
10/22/2022,Homicídio Doloso,LINHARES,PLANALTO ,RUA MAURO SOEIRO BANHOS,RISP 02,26,1 - Masculino,NEGRA,,
10/23/2022,Homicídio Doloso,SERRA,TIMS,RUA NÃO CADASTRADA,RISP 01,45,1 - Masculino,PARDA,,
10/23/2022,Homicídio Doloso,CARIACICA,ITACIBA,RUA ANTONIO INACIO RODRIGUES,RISP 01,16,1 - Masculino,PARDA,,
10/24/2022,Homicídio Doloso,VILA VELHA,DOM JOAO BATISTA,RUA PATRIA AMADA,RISP 01,29,1 - Masculino,NEGRA,,
10/24/2022,Homicídio Doloso,CARIACICA,ITACIBA,RUA DOMICIO ALMEIDA,RISP 01,24,1 - Masculino,PARDA,,
10/25/2022,Homicídio Doloso,VILA VELHA,JARDIM GUARANHUNS,RUA CARACAS,RISP 01,,1 - Masculino,Não Informado,,
10/26/2022,Homicídio Doloso,SERRA,RESIDENCIAL CENTRO DA SERRA,RUA NÃO CADASTRADA,RISP 01,29,1 - Masculino,PARDA,,
10/27/2022,Homicídio Doloso,SERRA,SERRA DOURADA I,ROD AUDIFAX BARCELOS,RISP 01,40,1 - Masculino,PARDA,,
10/27/2022,Homicídio Doloso,VILA VELHA,JABURUNA,RUA HENRIQUE MOSCOSO,RISP 01,38,2 - Feminino,BRANCA,,
10/28/2022,Homicídio Doloso,VILA VELHA,PONTAL DAS GARCAS,ESTRADA DO DIQUE,RISP 01,22,1 - Masculino,NEGRA,,
10/28/2022,Homicídio Doloso,SERRA,NOVO HORIZONTE,AV BRASIL,RISP 01,34,1 - Masculino,PARDA,,
10/29/2022,Homicídio Doloso,GUARAPARI,SANTA MONICA,RUA SAO JOAO,RISP 01,39,1 - Masculino,NEGRA,,
10/29/2022,Homicídio Doloso,VILA VELHA,CENTRO ,AV LUCIANO DAS NEVES,RISP 01,48,1 - Masculino,PARDA,,
10/29/2022,Homicídio Doloso,VILA VELHA,BOA VISTA I,RUA JOAQUIM MANOEL DE MACEDO,RISP 01,17,1 - Masculino,PARDA,,
10/29/2022,Homicídio Doloso,LINHARES,NOVA ESPERANCA,RUA CUPIDO,RISP 02,23,1 - Masculino,PARDA,,
10/29/2022,Homicídio Doloso,PIUMA,CENTRO,AV ISAIAS CHERRER,RISP 03,20,1 - Masculino,BRANCA,,
10/29/2022,Homicídio Doloso,PIUMA,CENTRO,AV ISAIAS CHERRER,RISP 03,17,1 - Masculino,BRANCA,,
10/29/2022,Homicídio Doloso,MARATAIZES,BARRA DE ITAPEMIRIM,AV CRISTIANO DIAS LOPES FILHO,RISP 03,26,1 - Masculino,BRANCA,,
10/29/2022,Homicídio Doloso,ITAGUACU,CANTO FELIZ,RUA DA FELICIDADE,RISP 05,24,1 - Masculino,PARDA,,
10/29/2022,Homicídio Doloso,ITAGUACU,CANTO FELIZ,RUA DA FELICIDADE,RISP 05,29,1 - Masculino,NEGRA,,
10/30/2022,Homicídio Doloso,SAO GABRIEL DA PALHA,CORREGO SETE,RUA NÃO CADASTRADA,RISP 04,39,2 - Feminino,NEGRA,,
10/30/2022,Homicídio Doloso,CARIACICA,RETIRO SAUDOSO,RUA SOLDADO MESAQUE NASCIMENTO,RISP 01,30,1 - Masculino,PARDA,,
10/30/2022,Homicídio Doloso,NOVA VENECIA,MONTE CASTELO,RUA DIADEMA,RISP 04,24,1 - Masculino,NEGRA,,
10/30/2022,Homicídio Doloso,LINHARES,CENTRO ,AV GOVERNADOR JONES DOS SANTOS NEVES,RISP 02,27,1 - Masculino,PARDA,,
10/30/2022,Homicídio Doloso,IRUPI,ZONA RURAL,RUA NÃO CADASTRADA,RISP 05,,1 - Masculino,PARDA,,
10/30/2022,Homicídio Doloso,SERRA,VILA NOVA DE COLARES,RUA PRESIDENTE PEDREIRA,RISP 01,28,1 - Masculino,PARDA,,
10/30/2022,Homicídio Doloso,LINHARES,SANTA CRUZ,RUA ANTENOR ELIAS,RISP 02,33,1 - Masculino,PARDA,,
10/31/2022,Homicídio Doloso,SAO DOMINGOS DO NORTE,CENTRO,RUA THEREZA FIORENTINI,RISP 04,18,1 - Masculino,PARDA,,
10/31/2022,Homicídio Doloso,IBATIBA,NOVO HORIZONTE,AV SETE DE NOVEMBRO,RISP 05,,1 - Masculino,BRANCA,,
11/1/2022,Homicídio Doloso,CARIACICA,NOVA VALVERDE ,RUA CASTELO,RISP 01,18,1 - Masculino,PARDA,,
11/1/2022,Homicídio Doloso,SERRA,VALPARAISO,RUA SANTOS DUMONT,RISP 01,30,1 - Masculino,PARDA,,
11/1/2022,Homicídio Doloso,CARIACICA,SOTEMA,RUA PEDRO NOLASCO,RISP 01,23,1 - Masculino,PARDA,,
11/1/2022,Homicídio Doloso,CARIACICA,FLEXAL I ,RUA MEAIPE,RISP 01,17,1 - Masculino,PARDA,,
11/2/2022,Homicídio Doloso,SOORETAMA,SALVADOR,RUA CRISTO REI,RISP 02,72,1 - Masculino,PARDA,,
11/2/2022,Homicídio Doloso,NOVA VENECIA,ALTOE,RUA JUSCELINO KUBISTCHEK,RISP 04,34,2 - Feminino,BRANCA,,
11/3/2022,Homicídio Doloso,COLATINA,SAO SILVANO,RUA NÃO CADASTRADA,RISP 04,33,1 - Masculino,NEGRA,,
11/3/2022,Homicídio Doloso,VILA VELHA,DOM JOAO BATISTA,RUA POVO HEROI,RISP 01,35,1 - Masculino,BRANCA,,
11/4/2022,Homicídio Doloso,SERRA,CENTRO,ROD AUDIFAX BARCELOS,RISP 01,31,2 - Feminino,PARDA,,
11/4/2022,Homicídio Doloso,VILA VELHA,NOVA PONTA DA FRUTA,RUA GOLFINHO,RISP 01,24,1 - Masculino,PARDA,,
11/4/2022,Homicídio Doloso,CACHOEIRO DE ITAPEMIRIM,RUBEM  BRAGA,RUA CARLOS LINDEMBERG,RISP 03,28,1 - Masculino,PARDA,,
11/4/2022,Homicídio Doloso,CASTELO,ZONA  RURAL,RUA NÃO CADASTRADA,RISP 03,49,1 - Masculino,PARDA,,
11/5/2022,Homicídio Doloso,CARIACICA,CAMPINA GRANDE,RUA MANOEL COUTINHO,RISP 01,63,1 - Masculino,PARDA,,
11/5/2022,Homicídio Doloso,CARIACICA,NOVA ROSA DA PENHA,RUA 23,RISP 01,15,1 - Masculino,PARDA,,
11/5/2022,Homicídio Doloso,VILA VELHA,NOVA AMERICA,RUA RIO MARINHO,RISP 01,38,1 - Masculino,PARDA,,
11/5/2022,Homicídio Doloso,GUARAPARI,JACARANDA,RUA NÃO CADASTRADA,RISP 01,24,2 - Feminino,BRANCA,,
11/5/2022,Homicídio Doloso,PANCAS,ZONA RURAL ,RUA NÃO CADASTRADA,RISP 04,41,1 - Masculino,PARDA,,
11/6/2022,Homicídio Doloso,SERRA,PRAIA DE CARAPEBUS,RUA ASSEMBLEIA ESTADUAL,RISP 01,32,1 - Masculino,PARDA,,
11/6/2022,Homicídio Doloso,CARIACICA,VILA PRUDENCIO,RUA COM PEDRO I,RISP 01,22,1 - Masculino,PARDA,,
11/6/2022,Homicídio Doloso,BAIXO GUANDU,SANTA MONICA ,AV TANCREDO NEVES,RISP 04,30,1 - Masculino,PARDA,,
11/6/2022,Homicídio Doloso,BARRA DE SAO FRANCISCO,ZONA RURAL,ROD ES 080,RISP 04,,1 - Masculino,PARDA,,
11/6/2022,Homicídio Doloso,PEDRO CANARIO,CRISTAL DO NORTE,RUA DAS PALMEIRAS,RISP 02,51,1 - Masculino,Não Informado,,
11/7/2022,Homicídio Doloso,VITORIA,VILA RUBIM,RUA NÃO CADASTRADA,RISP 01,33,1 - Masculino,PARDA,,
11/7/2022,Homicídio Doloso,VILA VELHA,ALECRIM,AV ANA SIQUEIRA,RISP 01,38,1 - Masculino,PARDA,,
11/7/2022,Homicídio Doloso,CARIACICA,CAMPO GRANDE,RUA MARTIN LUTERO,RISP 01,28,1 - Masculino,BRANCA,,
11/8/2022,Homicídio Doloso,ALEGRE,ANUTIBA,RUA NÃO CADASTRADA,RISP 03,18,1 - Masculino,NEGRA,,
11/8/2022,Homicídio Doloso,CARIACICA,SANTO ANDRE,RUA NÃO CADASTRADA,RISP 01,25,1 - Masculino,PARDA,,
11/9/2022,Homicídio Doloso,PINHEIROS,VILA FERNANDES,RUA NÃO CADASTRADA,RISP 04,28,1 - Masculino,PARDA,,
11/10/2022,Homicídio Doloso,SERRA,MARINGA,RUA SEIS,RISP 01,34,1 - Masculino,PARDA,,
11/10/2022,Homicídio Doloso,SERRA,MARINGA,RUA SEIS,RISP 01,34,2 - Feminino,PARDA,,
11/10/2022,Homicídio Doloso,SAO MATEUS,NOVA AIMORES,RUA NÃO CADASTRADA,RISP 02,32,1 - Masculino,PARDA,,
11/11/2022,Homicídio Doloso,VILA VELHA,ILHA DOS AYRES,RUA FERNANDO COELHO,RISP 01,49,2 - Feminino,NEGRA,,
11/11/2022,Homicídio Doloso,CARIACICA,APARECIDA,RUA NÃO CADASTRADA,RISP 01,27,1 - Masculino,NEGRA,,
11/11/2022,Homicídio Doloso,CACHOEIRO DE ITAPEMIRIM,DOUTOR GILSON CARONE,RUA DJALMA CARLOS,RISP 03,17,1 - Masculino,PARDA,,
11/11/2022,Homicídio Doloso,VILA VELHA,VILA BATISTA,RUA AMERICO BERNARDES,RISP 01,18,1 - Masculino,PARDA,,
11/11/2022,Homicídio Doloso,SERRA,DIVINOPOLIS,RUA SABARA,RISP 01,23,1 - Masculino,PARDA,,
11/12/2022,Homicídio Doloso,VILA VELHA,JARDIM GUADALAJARA,RUA TUIUTI,RISP 01,23,1 - Masculino,NEGRA,,
11/12/2022,Homicídio Doloso,PEDRO CANARIO,CAMATA,AV ARACRUZ,RISP 02,17,1 - Masculino,PARDA,,
11/12/2022,Homicídio Doloso,SERRA,VISTA DA SERRA I,AV GUARAPARI,RISP 01,35,1 - Masculino,PARDA,,
11/12/2022,Homicídio Doloso,SERRA,NOVO HORIZONTE,RUA FALCAO,RISP 01,56,1 - Masculino,PARDA,,
11/13/2022,Homicídio Doloso,PEDRO CANARIO,LENORIO,RUA JOAO VINTE E TRES,RISP 02,31,1 - Masculino,PARDA,,
11/13/2022,Homicídio Doloso,SERRA,CENTRAL CARAPINA,RUA RECIFE,RISP 01,34,1 - Masculino,PARDA,,
11/14/2022,Homicídio Doloso,GUARAPARI,VILLAGIO DO SOL,RUA PEDRO VIEIRA DA SILVA,RISP 01,41,1 - Masculino,PARDA,,
11/14/2022,Homicídio Doloso,CARIACICA,RETIRO SAUDOSO,RUA MARIA JULIA,RISP 01,23,1 - Masculino,PARDA,,
11/15/2022,Homicídio Doloso,CACHOEIRO DE ITAPEMIRIM,CORONEL BORGES,RUA JOAO VALDIVINO,RISP 03,22,1 - Masculino,PARDA,,
11/15/2022,Homicídio Doloso,CARIACICA,VALE DOS REIS,RUA REI DARIO,RISP 01,32,1 - Masculino,PARDA,,
11/15/2022,Homicídio Doloso,ANCHIETA,NOVA JERUSALEM,RUA JOAO DE ASSIS VIEIR ANUNES,RISP 03,41,1 - Masculino,PARDA,,
11/16/2022,Homicídio Doloso,SERRA,JARDIM CARAPINA,AV PORTO SEGURO,RISP 01,22,1 - Masculino,BRANCA,,
11/16/2022,Homicídio Doloso,SERRA,JARDIM BELA VISTA,RUA DEZESSEIS,RISP 01,24,2 - Feminino,NEGRA,,
11/17/2022,Homicídio Doloso,LINHARES,POVOACAO,RUA NÃO CADASTRADA,RISP 02,27,1 - Masculino,PARDA,,
11/18/2022,Homicídio Doloso,SERRA,NOSSA SENHORA DA CONCEICAO,RUA BOA CONVIVENCIA,RISP 01,48,1 - Masculino,PARDA,,
11/18/2022,Homicídio Doloso,VITORIA,GOIABEIRAS,RUA NÃO CADASTRADA,RISP 01,34,1 - Masculino,PARDA,,
11/20/2022,Homicídio Doloso,CARIACICA,NOVA ROSA DA PENHA,RUA CINQUENTA E UM,RISP 01,15,1 - Masculino,PARDA,,
11/20/2022,Homicídio Doloso,CARIACICA,NOVA ROSA DA PENHA,RUA CINQUENTA E UM,RISP 01,,1 - Masculino,NEGRA,,
11/21/2022,Homicídio Doloso,LINHARES,INTERLAGOS,RUA IPIRANGA,RISP 02,14,1 - Masculino,PARDA,,
11/22/2022,Homicídio Doloso,SAO MATEUS,FAZENDA PAULISTA,RUA ALONSO,RISP 02,44,1 - Masculino,PARDA,,
11/23/2022,Homicídio Doloso,VILA VELHA,"ILHA DOS AYRES
",RUA JOAQUIM NABUCO,RISP 01,38,1 - Masculino,BRANCA,,
11/23/2022,Homicídio Doloso,COLATINA,ZONA RURAL,RUA NÃO CADASTRADA,RISP 04,47,1 - Masculino,NEGRA,,
11/23/2022,Homicídio Doloso,SOORETAMA,SALVADOR,AV VISTA ALEGRE,RISP 02,18,1 - Masculino,NEGRA,,
11/23/2022,Homicídio Doloso,SERRA,VILA NOVA DE COLARES,RUA NASCIMENTO SILVA,RISP 01,22,1 - Masculino,PARDA,,
11/23/2022,Homicídio Doloso,COLATINA,JOAO MANOEL MENEGUELI,RUA AGNALDO AMBROSIO,RISP 04,17,1 - Masculino,PARDA,,
11/25/2022,Homicídio Doloso,ARACRUZ,COQUEIRAL DE ARACRUZ,AV VITORIA REGIA,RISP 02,12,2 - Feminino,BRANCA,,
11/25/2022,Homicídio Doloso,ARACRUZ,COQUEIRAL DE ARACRUZ,AV DAS PALMEIRAS,RISP 02,45,2 - Feminino,PARDA,,
11/25/2022,Homicídio Doloso,ARACRUZ,COQUEIRAL DE ARACRUZ,AV DAS PALMEIRAS,RISP 02,48,2 - Feminino,PARDA,,
11/25/2022,Homicídio Doloso,ALEGRE,VILA  DO  SUL,RUA EMILIO MARINHO,RISP 03,17,1 - Masculino,PARDA,,
11/25/2022,Homicídio Doloso,VILA VELHA,SANTA RITA,AV CAPUABA,RISP 01,34,1 - Masculino,PARDA,,
11/26/2022,Homicídio Doloso,ITAPEMIRIM,ROSA MEIRELES,AV INTEGRAÇÃO,RISP 03,48,1 - Masculino,PARDA,,
11/26/2022,Homicídio Doloso,SAO MATEUS,ZONA RURAL,ROD ES 381,RISP 02,,1 - Masculino,NEGRA,,
11/26/2022,Homicídio Doloso,ARACRUZ,COQUEIRAL DE ARACRUZ,AV DAS PALMEIRAS,RISP 02,36,2 - Feminino,BRANCA,,
11/26/2022,Homicídio Doloso,VILA VELHA,CIDADE DA BARRA,RUA OLAVO BILAC,RISP 01,17,1 - Masculino,NEGRA,,
11/27/2022,Homicídio Doloso,RIO NOVO DO SUL,SANTA RITA,RUA JOSE FRANCISCO DE OLIVEIRA,RISP 03,33,1 - Masculino,PARDA,,
11/27/2022,Homicídio Doloso,JAGUARE,BARRA SECA,RUA NÃO CADASTRADA,RISP 02,53,1 - Masculino,PARDA,,
11/27/2022,Homicídio Doloso,VITORIA,SANTA TEREZA,RUA DALMACIO SODRE,RISP 01,39,1 - Masculino,PARDA,,
11/27/2022,Homicídio Doloso,VITORIA,SANTA TEREZA,RUA DALMACIO SODRE,RISP 01,31,1 - Masculino,PARDA,,
11/27/2022,Homicídio Doloso,SERRA,SAO FRANCISCO,RUA SANTA MARIA,RISP 01,37,1 - Masculino,BRANCA,,
11/27/2022,Homicídio Doloso,SERRA,SAO FRANCISCO,RUA SANTA MARIA,RISP 01,56,1 - Masculino,BRANCA,,
11/28/2022,Homicídio Doloso,SAO MATEUS,GURIRI,RUA TRINTA E SETE,RISP 02,40,1 - Masculino,PARDA,,
11/29/2022,Homicídio Doloso,VILA VELHA,IBES ,RUA MARTA SERRANO VEREZA,RISP 01,40,2 - Feminino,PARDA,,
11/29/2022,Homicídio Doloso,CARIACICA,PORTO DE SANTANA,RUA PEDRO NOLASCO,RISP 01,43,1 - Masculino,PARDA,,
11/29/2022,Homicídio Doloso,CACHOEIRO DE ITAPEMIRIM,SAO  LUCAS,RUA NÃO CADASTRADA,RISP 03,26,1 - Masculino,NEGRA,,
11/29/2022,Homicídio Doloso,SANTA TERESA,ALTO RIO PERDIDO,RUA NÃO CADASTRADA,RISP 05,21,1 - Masculino,PARDA,,
11/30/2022,Homicídio Doloso,VILA VELHA,CRISTOVAO COLOMBO,RUA CRISTOVAO COLOMBO,RISP 01,,1 - Masculino,PARDA,,
11/30/2022,Homicídio Doloso,VILA VELHA,CRISTOVAO COLOMBO,RUA CRISTOVAO COLOMBO,RISP 01,,1 - Masculino,PARDA,,
11/30/2022,Homicídio Doloso,VITORIA,ANDORINHAS,RUA EMILIO FERREIRA DA SILVA,RISP 01,30,1 - Masculino,BRANCA,,
11/30/2022,Homicídio Doloso,SAO MATEUS,LITORANEO,ROD ES 315,RISP 02,47,1 - Masculino,PARDA,,
11/30/2022,Homicídio Doloso,VILA VELHA,ULISSES GUIMARAES,RUA RUI BARBOSA,RISP 01,27,1 - Masculino,PARDA,,
11/30/2022,Homicídio Doloso,VILA VELHA,TERRA VERMELHA,AV CANARINHO,RISP 01,22,1 - Masculino,PARDA,,
11/30/2022,Homicídio Doloso,SERRA,SERRA DOURADA I,RUA PEDRO CANARIO,RISP 01,39,1 - Masculino,PARDA,,
11/30/2022,Homicídio Doloso,SERRA,SERRA DOURADA I,RUA PEDRO CANARIO,RISP 01,31,2 - Feminino,BRANCA,,
11/30/2022,Homicídio Doloso,SERRA,VISTA DA SERRA I,AV GOYTACAZES,RISP 01,30,1 - Masculino,BRANCA,,
12/1/2022,Homicídio Doloso,VITORIA,ARIOVALDO FAVALESSA,RUA JOSE BITENCOURT,RISP 01,17,1 - Masculino,PARDA,,
12/1/2022,Homicídio Doloso,VITORIA,ARIOVALDO FAVALESSA,RUA JOSE BITENCOURT,RISP 01,26,1 - Masculino,PARDA,,
12/1/2022,Homicídio Doloso,CARIACICA,CASTELO BRANCO,AV CASSIANO CASTELO,RISP 01,32,1 - Masculino,PARDA,,
12/1/2022,Homicídio Doloso,VITORIA,SANTO ANTONIO,RUA NÃO CADASTRADA,RISP 01,22,1 - Masculino,Não Informado,,
12/1/2022,Homicídio Doloso,ALFREDO CHAVES,ZONA RURAL,RUA NÃO CADASTRADA,RISP 03,46,2 - Feminino,PARDA,,
12/2/2022,Homicídio Doloso,SERRA,VISTA DA SERRA II,RUA ATILIO VIVACQUA,RISP 01,17,2 - Feminino,PARDA,,
12/2/2022,Homicídio Doloso,SERRA,VISTA DA SERRA II,RUA ATILIO VIVACQUA,RISP 01,18,1 - Masculino,PARDA,,
12/2/2022,Homicídio Doloso,VILA VELHA,ULISSES GUIMARAES,RUA ALEXANDRE DE QUEIROZ,RISP 01,18,1 - Masculino,PARDA,,
12/3/2022,Homicídio Doloso,VILA VELHA,TERRA VERMELHA,AV CANARINHO,RISP 01,26,1 - Masculino,PARDA,,
12/3/2022,Homicídio Doloso,ARACRUZ,ITAPUTERA,RUA CIDADE DE BRASILIA,RISP 02,31,1 - Masculino,BRANCA,,
12/4/2022,Homicídio Doloso,NOVA VENECIA,SAO CRISTOVAO,RUA NÃO CADASTRADA,RISP 04,45,1 - Masculino,PARDA,,
12/4/2022,Homicídio Doloso,ARACRUZ,ZONA RURAL,RUA NÃO CADASTRADA,RISP 02,22,1 - Masculino,PARDA,,
12/4/2022,Homicídio Doloso,CARIACICA,NOVA CANAA,RUA SAO GABRIEL,RISP 01,15,1 - Masculino,BRANCA,,
12/4/2022,Homicídio Doloso,MARATAIZES,PONTAL DA BARRA,RUA DO JAMELAO,RISP 03,29,1 - Masculino,NEGRA,,
12/5/2022,Homicídio Doloso,CARIACICA,ITANGUA,RUA MANOEL LEMOS DA LUZ,RISP 01,43,1 - Masculino,PARDA,,
12/5/2022,Homicídio Doloso,ANCHIETA,MAIMBA,RUA NÃO CADASTRADA,RISP 03,33,1 - Masculino,NEGRA,,
12/6/2022,Homicídio Doloso,SOORETAMA,CENTRO,RUA JOAO GABIDELLI,RISP 02,16,1 - Masculino,NEGRA,,
12/6/2022,Homicídio Doloso,GUARAPARI,COROADO,RUA CASTRO,RISP 01,24,1 - Masculino,PARDA,,
12/6/2022,Homicídio Doloso,AGUA DOCE DO NORTE,VILA ESPERANCA,RUA NÃO CADASTRADA,RISP 04,42,1 - Masculino,NEGRA,,
12/7/2022,Homicídio Doloso,SERRA,SAO DOMINGOS,RUA SAO DOMINGOS,RISP 01,19,1 - Masculino,PARDA,,
